"id","parcelid","airconditioningtypeid","architecturalstyletypeid","basementsqft","bathroomcnt","bedroomcnt","buildingclasstypeid","buildingqualitytypeid","calculatedbathnbr","decktypeid","finishedfloor1squarefeet","calculatedfinishedsquarefeet","finishedsquarefeet12","finishedsquarefeet13","finishedsquarefeet15","finishedsquarefeet50","finishedsquarefeet6","fips","fireplacecnt","fullbathcnt","garagecarcnt","garagetotalsqft","hashottuborspa","heatingorsystemtypeid","latitude","longitude","lotsizesquarefeet","poolcnt","poolsizesum","pooltypeid10","pooltypeid2","pooltypeid7","propertycountylandusecode","propertylandusetypeid","propertyzoningdesc","rawcensustractandblock","regionidcity","regionidcounty","regionidneighborhood","regionidzip","roomcnt","storytypeid","threequarterbathnbr","typeconstructiontypeid","unitcnt","yardbuildingsqft17","yardbuildingsqft26","yearbuilt","numberofstories","fireplaceflag","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount","taxdelinquencyflag","taxdelinquencyyear","censustractandblock"
804,17181111,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1276,1276,1276,NULL,NULL,1276,NULL,6111,NULL,2,2,418,NULL,NULL,34166492,-119166897,6000,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110040.00300799,13150,2061,NULL,97104,7,NULL,NULL,NULL,NULL,180,NULL,1966,1,NULL,132029,377967,2016,245938,4377.38,NULL,NULL,61110040003008
805,17181287,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1228,1513,1513,NULL,NULL,1228,NULL,6111,NULL,2,2,463,NULL,NULL,34162752,-119168073,6000,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110040.004013,13150,2061,NULL,97104,7,NULL,NULL,NULL,NULL,NULL,NULL,1966,1,NULL,115725,330647,2016,214922,3755.34,NULL,NULL,61110040004013
806,17181393,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1180,1180,1180,NULL,NULL,1180,NULL,6111,NULL,2,2,424,NULL,NULL,34174108,-119149608,6400,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.172006,13150,2061,NULL,97104,6,NULL,NULL,NULL,NULL,NULL,NULL,1963,1,NULL,93265,143477,2016,50212,1662.54,NULL,NULL,61110047172006
807,17181523,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,900,1576,1576,NULL,NULL,900,NULL,6111,1,2,2,460,NULL,NULL,34176543,-119153086,6499,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.172009,13150,2061,NULL,97104,8,NULL,NULL,NULL,NULL,405,NULL,1971,2,NULL,130302,217168,2016,86866,2532.56,NULL,NULL,61110047172009
808,17182107,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1347,1347,1347,NULL,NULL,1347,NULL,6111,NULL,2,2,437,NULL,NULL,34181794,-119151620,6702,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.161019996,13150,2061,NULL,97104,6,NULL,NULL,NULL,NULL,545,NULL,1976,1,NULL,127921,365489,2016,237568,4366.32,NULL,NULL,61110047161020
809,17182207,NULL,NULL,NULL,1,2,NULL,NULL,1,NULL,792,792,792,NULL,NULL,792,NULL,6111,NULL,1,1,0,NULL,NULL,34178971,-119155551,4356,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110047.161019,13150,2061,NULL,97104,4,NULL,NULL,NULL,NULL,NULL,NULL,1975,1,NULL,63088,126176,2016,63088,1530.04,NULL,NULL,61110047161019
810,17182276,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1611,1611,1611,NULL,NULL,1611,NULL,6111,1,2,2,467,NULL,NULL,34178640,-119158331,7549,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.16200899,13150,2061,NULL,97104,7,NULL,NULL,NULL,NULL,NULL,NULL,1980,1,NULL,146364,243938,2016,97574,2852.84,NULL,NULL,61110047162009
811,17182963,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1197,1197,1197,NULL,NULL,1197,NULL,6111,NULL,2,2,440,NULL,NULL,34169869,-119165821,6091,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.11100501,13150,2061,762936,97104,5,NULL,NULL,NULL,NULL,NULL,NULL,1969,1,NULL,51683,72137,2016,20454,875.24,"Y",14,61110047111005
812,17183101,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1236,1760,1760,NULL,NULL,1236,NULL,6111,1,2,2,475,NULL,NULL,34160557,-119163036,6000,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.102014005,13150,2061,NULL,97104,7,NULL,NULL,NULL,NULL,112,NULL,1966,1,NULL,100036,123349,2016,23313,1381.52,NULL,NULL,61110047102014
813,17183147,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1416,1416,1416,NULL,NULL,1416,NULL,6111,1,2,2,460,NULL,NULL,34158233,-119161332,6000,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.102012,13150,2061,NULL,97104,6,NULL,NULL,NULL,NULL,NULL,NULL,1971,1,NULL,121562,202598,2016,81036,2289.02,NULL,NULL,61110047102012
814,17183508,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,1439,2270,2270,NULL,NULL,1439,NULL,6111,1,2,2,483,NULL,NULL,34164774,-119163858,6350,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.11200699,13150,2061,NULL,97104,7,NULL,1,NULL,NULL,NULL,NULL,1978,2,NULL,129878,166797,2016,36919,1961.3,NULL,NULL,61110047112007
815,17183608,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,1439,2550,2550,NULL,NULL,1439,NULL,6111,1,2,2,483,NULL,NULL,34165118,-119162698,6350,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.11200699,13150,2061,NULL,97104,7,NULL,1,NULL,NULL,435,NULL,1978,2,NULL,265837,408977,2016,143140,4734.56,NULL,NULL,61110047112007
816,17184035,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,1896,1896,NULL,NULL,NULL,NULL,6111,NULL,NULL,NULL,NULL,NULL,NULL,34151900,-119178000,6021,NULL,NULL,NULL,NULL,NULL,1210,246,NULL,61110045.063,13150,2061,NULL,97104,0,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,141463,330123,2016,188660,3833.48,NULL,NULL,61110045063000
817,17184227,NULL,NULL,NULL,1.5,3,NULL,NULL,1.5,NULL,1120,1120,1120,NULL,NULL,1120,NULL,6111,NULL,1,2,576,NULL,NULL,34155987,-119173293,6000,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110045.04101899,13150,2061,NULL,97104,5,NULL,1,NULL,NULL,480,NULL,1971,1,NULL,37842,50223,2016,12381,544.12,NULL,NULL,61110045041019
818,17184395,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1576,1576,1576,NULL,NULL,1576,NULL,6111,1,2,2,430,NULL,NULL,34152234,-119182226,6261,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110045.063011,13150,2061,762946,97104,7,NULL,NULL,NULL,NULL,NULL,NULL,1982,1,NULL,140479,234128,2016,93649,2650.08,NULL,NULL,61110045063011
819,17184518,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1615,1615,1615,NULL,NULL,1615,NULL,6111,1,2,2,462,NULL,NULL,34156453,-119170874,6087,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110045.042014,13150,2061,NULL,97104,7,NULL,NULL,NULL,NULL,380,NULL,1973,1,NULL,68374,82023,2016,13649,988.44,NULL,NULL,61110045042014
820,17184910,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,900,1576,1576,NULL,NULL,900,NULL,6111,1,2,2,460,NULL,NULL,34157456,-119170976,6149,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110045.04201601,13150,2061,NULL,97104,7,NULL,NULL,NULL,NULL,302,300,1977,2,NULL,145731,185471,2016,39740,2092.9,NULL,NULL,61110045042016
821,17185271,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,724,1344,1344,NULL,NULL,724,NULL,6111,1,2,2,0,NULL,NULL,34160007,-119173931,NULL,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110045.041007,13150,2061,762945,97104,5,NULL,NULL,NULL,NULL,NULL,NULL,1981,2,NULL,79697,228431,2016,148734,2656.2,NULL,NULL,61110045041007
822,17186063,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1587,1587,1587,NULL,NULL,1587,NULL,6111,1,2,2,439,NULL,NULL,34158185,-119154203,6303,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.152002,13150,2061,NULL,97104,7,NULL,NULL,NULL,NULL,NULL,NULL,1969,1,NULL,100359,154389,2016,54030,1724.74,NULL,NULL,61110047152002
823,17186378,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,1043,1919,1919,NULL,NULL,1043,NULL,6111,1,2,2,542,NULL,NULL,34161339,-119154145,6969,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.103004,13150,2061,NULL,97104,7,NULL,1,NULL,NULL,NULL,NULL,1979,2,NULL,133657,173776,2016,40119,2028.9,NULL,NULL,61110047103004
824,17186401,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,948,1768,1768,NULL,NULL,948,NULL,6111,1,2,2,461,NULL,NULL,34172914,-119150814,9654,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.171002,13150,2061,NULL,97104,6,NULL,1,NULL,NULL,360,NULL,1979,2,NULL,115617,152356,2016,36739,1714.34,NULL,NULL,61110047171002
825,17186800,NULL,NULL,NULL,3,4,NULL,NULL,3,NULL,1421,1781,1781,NULL,NULL,1421,NULL,6111,1,3,2,405,NULL,NULL,34159714,-119149655,6100,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.151067,13150,2061,NULL,97104,7,NULL,NULL,NULL,NULL,NULL,NULL,1968,2,NULL,102915,130053,2016,27138,49.18,NULL,NULL,61110047151067
826,17186946,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1416,1416,1416,NULL,NULL,1416,NULL,6111,1,2,2,460,NULL,NULL,34156857,-119149683,6100,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.151068,13150,2061,762934,97104,6,NULL,NULL,NULL,NULL,NULL,NULL,1968,1,NULL,135973,271946,2016,135973,3140.74,NULL,NULL,61110047151068
827,17187169,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,981,1959,1959,NULL,NULL,981,NULL,6111,1,2,2,0,NULL,NULL,34168454,-119150166,1397,NULL,NULL,NULL,NULL,NULL,1128,265,NULL,61110047.101001,13150,2061,NULL,97104,7,NULL,1,NULL,NULL,NULL,NULL,1982,2,NULL,119047,238094,2016,119047,2747.1,NULL,NULL,61110047101001
828,17187246,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1100,1100,1100,NULL,NULL,1100,NULL,6111,NULL,2,2,424,NULL,NULL,34163574,-119144890,3479,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110047.151001,13150,2061,NULL,97104,5,NULL,NULL,NULL,NULL,NULL,NULL,1997,1,NULL,113249,188746,2016,75497,2016.46,NULL,NULL,61110047151001
829,17187563,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,1279,2269,2269,NULL,NULL,1279,NULL,6111,1,2,2,614,NULL,NULL,34209918,-119011801,7200,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110056.00301,51239,2061,NULL,97091,8,NULL,1,NULL,NULL,440,NULL,1981,2,NULL,216717,361190,2016,144473,3942.58,NULL,NULL,61110056003010
830,17190110,NULL,NULL,NULL,2,3,NULL,NULL,2,66,1197,1197,1197,NULL,NULL,1197,NULL,6111,NULL,2,1,0,NULL,NULL,34142016,-119186801,1742,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110044.00400501,47198,2061,NULL,97109,5,NULL,NULL,NULL,NULL,NULL,NULL,1977,1,NULL,113635,227270,2016,113635,2600.8,NULL,NULL,61110044004005
831,17190506,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,NULL,1440,NULL,1440,NULL,NULL,NULL,6111,NULL,2,2,0,NULL,NULL,34202426,-118994977,5526,NULL,NULL,NULL,NULL,NULL,1117,275,NULL,61110056.002008,51239,2061,NULL,97091,4,NULL,NULL,NULL,NULL,450,NULL,1994,NULL,NULL,55475,76006,2016,20531,791.16,NULL,NULL,61110056002008
832,17190752,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,1211,1211,1211,NULL,NULL,1211,NULL,6111,1,2,2,508,NULL,NULL,34199163,-118986182,5655,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110056.002016,51239,2061,NULL,97091,0,NULL,NULL,NULL,NULL,200,NULL,1985,1,NULL,178570,357140,2016,178570,3783.2,NULL,NULL,61110056002016
833,17190944,NULL,NULL,NULL,2,2,NULL,NULL,2,NULL,1277,1277,1277,NULL,NULL,1277,NULL,6111,1,2,2,441,NULL,NULL,34199846,-118977331,6432,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110056.002011,51239,2061,NULL,97091,5,NULL,NULL,NULL,NULL,200,NULL,1987,1,NULL,198052,396104,2016,198052,4200.9,NULL,NULL,61110056002011
834,17191082,NULL,NULL,NULL,3,3,NULL,NULL,3,NULL,801,1473,1473,NULL,NULL,801,NULL,6111,1,3,2,0,NULL,NULL,34202552,-118982665,NULL,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110056.002021,51239,2061,NULL,97091,6,NULL,NULL,NULL,NULL,NULL,NULL,1988,2,NULL,157550,242381,2016,84831,2640.06,NULL,NULL,61110056002021
835,17191182,NULL,NULL,NULL,2.5,2,NULL,NULL,2.5,NULL,706,1365,1365,NULL,NULL,706,NULL,6111,1,2,2,0,NULL,NULL,34201820,-118984418,NULL,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110056.002025,51239,2061,NULL,97091,4,NULL,1,NULL,NULL,NULL,NULL,1989,2,NULL,67066,83588,2016,16522,878.18,NULL,NULL,61110056002025
836,17192024,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,1262,3042,3042,NULL,NULL,1262,NULL,6111,2,2,2,447,NULL,NULL,34189072,-118955036,6519,1,400,NULL,NULL,1,1111,261,NULL,61110058.021013,34278,2061,46736,96351,7,NULL,1,NULL,NULL,NULL,NULL,1979,2,NULL,269841,449730,2016,179889,4789.32,NULL,NULL,61110058021013
837,17192316,NULL,NULL,NULL,3,4,NULL,NULL,3,NULL,1374,2967,2967,NULL,NULL,1374,NULL,6111,1,3,2,645,NULL,NULL,34188262,-118955900,5962,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110058.021013,34278,2061,46736,96351,8,NULL,NULL,NULL,NULL,NULL,NULL,1981,2,NULL,234522,670064,2016,435542,7176.82,NULL,NULL,61110058021013
838,17193454,NULL,NULL,NULL,3.5,4,NULL,NULL,3.5,NULL,933,2391,2391,NULL,NULL,933,NULL,6111,2,3,2,652,NULL,NULL,34171187,-118972132,6288,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110058.022024,34278,2061,46736,96351,8,NULL,1,NULL,NULL,NULL,NULL,2000,2,NULL,316282,527131,2016,210849,5982,NULL,NULL,61110058022024
839,17193577,NULL,NULL,NULL,4,5,NULL,NULL,4,NULL,1948,4015,4015,NULL,NULL,1948,NULL,6111,3,4,2,667,NULL,NULL,34180799,-118983078,15325,1,629,NULL,NULL,1,1111,261,NULL,61110058.021001,34278,2061,46736,96351,10,NULL,NULL,NULL,NULL,NULL,NULL,2003,2,NULL,532454,1012959,2016,480505,11099.34,NULL,NULL,61110058021001
840,17194069,NULL,NULL,NULL,3,4,NULL,NULL,3,NULL,2101,3821,3821,NULL,NULL,2101,NULL,6111,1,3,2,676,NULL,NULL,34168356,-118987898,11110,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110058.022011,34278,2061,46736,96351,9,NULL,NULL,NULL,NULL,NULL,NULL,2001,2,NULL,376657,1076164,2016,699507,11763.22,NULL,NULL,61110058022011
841,17196822,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,2242,2242,2242,NULL,NULL,2242,NULL,6111,1,2,2,422,NULL,NULL,34273201,-118905962,9950,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.122007,25974,2061,NULL,97097,8,NULL,NULL,NULL,NULL,NULL,NULL,1981,1,NULL,200247,333741,2016,133494,3691.24,NULL,NULL,61110076122007
842,17197291,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,846,1587,1587,NULL,NULL,846,NULL,6111,1,2,1,305,NULL,NULL,34275887,-118899024,3300,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.122004,25974,2061,NULL,97097,6,NULL,1,NULL,NULL,240,NULL,1984,2,NULL,158000,454000,2016,296000,4966.08,NULL,NULL,61110076122004
843,17197781,NULL,NULL,NULL,4.5,5,NULL,NULL,4.5,NULL,2226,4092,4092,NULL,NULL,2226,NULL,6111,3,4,2,620,NULL,NULL,34268101,-118905978,7475,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.072003,25974,2061,NULL,97097,9,NULL,1,NULL,NULL,NULL,NULL,1995,2,NULL,416226,693708,2016,277482,7670.58,NULL,NULL,61110076072003
844,17198004,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,1251,2386,2386,NULL,NULL,1251,NULL,6111,2,2,2,631,NULL,NULL,34268225,-118900895,6068,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.072041005,25974,2061,NULL,97097,8,NULL,1,NULL,NULL,384,NULL,1994,2,NULL,237500,679000,2016,441500,7506.7,NULL,NULL,61110076072041
845,17198226,NULL,NULL,NULL,2,1,NULL,NULL,2,66,1020,1020,1020,NULL,NULL,1020,NULL,6111,1,2,1,0,NULL,NULL,34266263,-118901035,NULL,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110076.072037,25974,2061,NULL,97097,4,NULL,NULL,NULL,NULL,NULL,NULL,1993,1,NULL,97464,279193,2016,181729,3212,NULL,NULL,61110076072037
846,17198326,NULL,NULL,NULL,2.5,2,NULL,NULL,2.5,NULL,721,1407,1407,NULL,NULL,721,NULL,6111,1,2,1,0,NULL,NULL,34266062,-118902607,NULL,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110076.072036,25974,2061,NULL,97097,5,NULL,1,NULL,NULL,NULL,NULL,1995,2,NULL,183187,366374,2016,183187,4157.38,NULL,NULL,61110076072036
847,17198685,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,1448,2735,2735,NULL,NULL,1448,NULL,6111,2,2,2,438,NULL,NULL,34267854,-118883528,7000,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.091002,25974,2061,NULL,97097,8,NULL,1,NULL,NULL,700,NULL,1984,2,NULL,243507,405836,2016,162329,4657.42,NULL,NULL,61110076091002
848,17198808,NULL,NULL,NULL,3,5,NULL,NULL,3,NULL,1662,2909,2909,NULL,NULL,1662,NULL,6111,2,3,2,647,NULL,NULL,34264805,-118887243,7024,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.091015,25974,2061,NULL,97097,11,NULL,NULL,NULL,NULL,NULL,NULL,1985,2,NULL,227000,648000,2016,421000,7233.96,NULL,NULL,61110076091015
849,17199054,NULL,NULL,NULL,3,3,NULL,NULL,3,NULL,1060,1942,1942,NULL,NULL,1060,NULL,6111,1,3,2,443,NULL,NULL,34271298,-118890687,4661,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.091002,25974,2061,NULL,97097,7,NULL,NULL,NULL,NULL,NULL,NULL,1985,2,NULL,200243,400486,2016,200243,4542.6,NULL,NULL,61110076091002
850,17199177,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,1244,2112,2112,NULL,NULL,1244,NULL,6111,1,2,2,450,NULL,NULL,34269447,-118891362,6381,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.091019996,25974,2061,NULL,97097,6,NULL,1,NULL,NULL,NULL,NULL,1986,2,NULL,189835,316387,2016,126552,3560.58,NULL,NULL,61110076091020
851,17199546,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,1486,2937,2937,NULL,NULL,1486,NULL,6111,1,2,2,644,NULL,NULL,34263669,-118890660,5968,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.07101,25974,2061,NULL,97097,7,NULL,1,NULL,NULL,NULL,NULL,1987,2,NULL,265276,408109,2016,142833,4553.76,NULL,NULL,61110076071010
852,17199669,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,1061,2120,2120,NULL,NULL,1061,NULL,6111,1,2,2,460,NULL,NULL,34266661,-118894074,5518,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.07100699,25974,2061,NULL,97097,7,NULL,1,NULL,NULL,NULL,NULL,1987,2,NULL,326191,543651,2016,217460,6022.1,NULL,NULL,61110076071007
853,17199792,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,1061,2120,2120,NULL,NULL,1061,NULL,6111,1,2,2,460,NULL,NULL,34264570,-118894046,5254,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.071015,25974,2061,NULL,97097,7,NULL,1,NULL,NULL,180,NULL,1987,2,NULL,251762,419598,2016,167836,4675.4,NULL,NULL,61110076071015
854,17200308,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,983,1762,1762,NULL,NULL,983,NULL,6111,1,2,2,472,NULL,NULL,34265691,-118874572,8674,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.102012,25974,2061,NULL,97097,7,NULL,1,NULL,NULL,NULL,NULL,1987,2,NULL,218000,619000,2016,401000,6889.34,NULL,NULL,61110076102012
855,17200554,NULL,NULL,NULL,3,4,NULL,NULL,3,NULL,1188,2060,2060,NULL,NULL,1188,NULL,6111,1,3,2,441,NULL,NULL,34262948,-118876307,13164,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.071002,25974,2061,NULL,97097,7,NULL,NULL,NULL,NULL,NULL,NULL,1988,2,NULL,263715,405709,2016,141994,4681.86,NULL,NULL,61110076071002
856,17201353,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1605,1605,1605,NULL,NULL,1605,NULL,6111,1,2,2,473,NULL,NULL,34270259,-118879123,7976,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.101018995,25974,2061,NULL,97097,6,NULL,NULL,NULL,NULL,NULL,NULL,1980,1,NULL,232858,388093,2016,155235,4266,NULL,NULL,61110076101019
857,17201376,NULL,NULL,NULL,3,3,NULL,NULL,3,66,962,1723,1723,NULL,NULL,962,NULL,6111,1,3,2,493,NULL,NULL,34268580,-118878493,6803,1,450,NULL,NULL,1,1111,261,NULL,61110076.101017006,25974,2061,NULL,97097,7,NULL,NULL,NULL,NULL,180,NULL,1983,2,NULL,245378,408960,2016,163582,4489.36,NULL,NULL,61110076101017
858,17201522,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1858,1858,1858,NULL,NULL,1858,NULL,6111,1,2,2,456,NULL,NULL,34274464,-118872763,14810,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.101004004,25974,2061,NULL,97097,7,NULL,NULL,NULL,NULL,NULL,NULL,1979,1,NULL,205791,342978,2016,137187,3780.22,NULL,NULL,61110076101004
859,17202014,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,1177,2267,2267,NULL,NULL,1177,NULL,6111,2,2,2,492,NULL,NULL,34271912,-118869513,6144,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.101004004,25974,2061,NULL,97097,8,NULL,1,NULL,NULL,434,NULL,1987,2,NULL,250896,409804,2016,158908,4495.6,NULL,NULL,61110076101004
860,17202152,NULL,NULL,NULL,2.5,2,NULL,NULL,2.5,NULL,738,1420,1420,NULL,NULL,738,NULL,6111,1,2,1,0,NULL,NULL,34266071,-118899143,NULL,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110076.071017005,25974,2061,NULL,97097,5,NULL,1,NULL,NULL,NULL,NULL,1997,2,NULL,142903,409033,2016,266130,4630.82,NULL,NULL,61110076071017
861,17202298,NULL,NULL,NULL,2.5,3,NULL,NULL,2.5,NULL,922,1850,1850,NULL,NULL,922,NULL,6111,1,2,2,0,NULL,NULL,34263695,-118898839,NULL,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110076.071027,25974,2061,NULL,97097,7,NULL,1,NULL,NULL,NULL,NULL,1997,2,NULL,186178,310296,2016,124118,3484.22,NULL,NULL,61110076071027
862,17203090,NULL,NULL,NULL,1,2,NULL,NULL,1,NULL,880,880,880,NULL,NULL,880,NULL,6111,NULL,1,1,240,NULL,NULL,34286712,-118875297,6000,NULL,NULL,NULL,NULL,NULL,1110,261,NULL,61110076.131011,25974,2061,NULL,97097,4,NULL,NULL,NULL,NULL,NULL,816,1965,1,NULL,107240,113059,2016,5819,1353.6,NULL,NULL,61110076131011
863,17203310,NULL,NULL,NULL,1.5,3,NULL,NULL,1.5,NULL,1040,1040,1040,NULL,NULL,1040,NULL,6111,NULL,1,1,360,NULL,NULL,34280993,-118876307,6081,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.111035,25974,2061,NULL,97097,5,NULL,1,NULL,NULL,NULL,NULL,1957,1,NULL,26044,41652,2016,15608,503.36,NULL,NULL,61110076111035
864,17203525,NULL,NULL,NULL,2,4,NULL,NULL,2,NULL,1068,1558,1558,NULL,NULL,1068,NULL,6111,1,2,2,400,NULL,NULL,34284174,-118877820,8130,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.111007,25974,2061,NULL,97097,9,NULL,NULL,NULL,NULL,264,NULL,1959,1,NULL,117338,195559,2016,78221,2179.62,NULL,NULL,61110076111007
865,17203738,NULL,NULL,NULL,2,3,NULL,NULL,2,NULL,1038,1038,1038,NULL,NULL,1038,NULL,6111,1,2,2,0,NULL,NULL,34280600,-118872000,3049,NULL,NULL,NULL,NULL,NULL,1129,266,NULL,61110076.111003004,25974,2061,NULL,97097,5,NULL,NULL,NULL,NULL,NULL,NULL,1978,1,NULL,93130,182830,2016,89700,2090.5,NULL,NULL,61110076111003
866,17203838,NULL,NULL,NULL,2.5,4,NULL,NULL,2.5,NULL,2066,2066,2066,NULL,NULL,2066,NULL,6111,1,2,2,450,NULL,NULL,34287402,-118873594,11883,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.131023,25974,2061,NULL,97097,7,NULL,1,NULL,NULL,338,NULL,1982,1,NULL,326191,543651,2016,217460,6031.96,NULL,NULL,61110076131023
867,17204604,NULL,NULL,NULL,1,2,NULL,NULL,1,NULL,837,837,837,NULL,NULL,837,NULL,6111,NULL,1,1,200,NULL,NULL,34287437,-118857830,7149,NULL,NULL,NULL,NULL,NULL,1110,261,NULL,61110076.144034,25974,2061,NULL,97097,5,NULL,NULL,NULL,NULL,NULL,NULL,1947,1,NULL,85634,238560,2016,152926,2717.46,NULL,NULL,61110076144034
868,17205795,NULL,NULL,NULL,3,6,NULL,NULL,3,NULL,1431,2467,2467,NULL,NULL,1431,NULL,6111,1,3,2,462,NULL,NULL,34293612,-118851900,6500,NULL,NULL,NULL,NULL,NULL,1111,261,NULL,61110076.14400601,25974,2061,NULL,97097,11,NULL,NULL,NULL,NULL,NULL,NULL,1974,1,NULL,238541,477082,2016,238541,5302.52,NULL,NULL,61110076144006
